"sguid","TableCat","orig","region","hincomex2","agex2","statex","state2","rake_wt"
"956c8e018c14aa997a472e215c7ca6dd",4,1,4,1,3,"SC","TX",0.520402619726543
"956e1e263313d35540a3f8b37e7a9a7b",4,1,6,2,3,"WE","CA",0.493916338070979
"957108dc12ae87a5ea8a34a2fc3d0b59",4,1,6,3,2,"WE","CA",1.29173165169494
"95736cb31cfa6f66278e134f4202294f",4,1,2,3,3,"NE","CT",0.433715611276098
"9576f471fb91171dda9fde55f812c696",4,1,4,2,,"SC","MO",1.65695236417805
"957da281f05cdc70897c3ea946c826b1",4,1,2,3,3,"NE","VA",0.433715611276098
"958575fe268239676b636bc021a7e34c",4,1,3,3,3,"NP","CO",0.391684991373558
"958b1ffc8e02ba39c5e47d3b22218a79",4,1,6,3,2,"WE","WA",1.29173165169494
"958bb8744b53a37852dea46ef3b0e8fc",4,1,5,3,3,"SE","GA",0.645558033370445
"95917a0a061c9725d76c952e8edc596f",4,1,4,3,3,"SC","LA",0.79493555717031
"95a466131355a68f132bd5d17f88b168",4,1,5,1,2,"SE","NC",1.18418512769859
"95a9a79f05f16d7e84be083c4c228c80",4,1,4,1,2,"SC","TX",1.45819711880139
"95abc07486a1967b86559f0fafa555d7",4,1,4,3,3,"SC","TX",0.79493555717031
"95adbfe53217020dfc6e733583862dba",4,1,1,1,2,"GL","IL",1.05231503220583
"95bc03bf281f671c102e4502dbd22a7e",4,1,4,3,3,"SC","MO",0.79493555717031
"95c92b212cecc2b3ad49f442528cb578",4,1,3,2,3,"NP","CO",0.419657300909595
"95d23a30a7aab19455a2b86560de24db",4,1,6,3,3,"WE","CA",0.460994283186002
"95d469b1d746a7424f8f8ff1e27a3b7e",4,1,1,3,2,"GL","WI",1.60745277739916
"95d62b7424a5e8cf3413b38b90e1b9e8",4,1,3,2,3,"NP","NE",0.419657300909595
"95d7373bb50199af8307f88318fd1523",4,1,3,1,3,"NP","NE",0.256415622347986
"95e2c1e5f6c1b6990063aaebb00b3bd1",4,1,2,3,3,"NE","NY",0.433715611276098
"95eff24dc240e58ae4b6ee8d5ac82f7b",4,1,2,2,3,"NE","NJ",0.464689551039993
"95f19e1054689d73e8a5b75ab06ecc88",4,1,5,2,3,"SE","FL",0.691660767788704
"95f2a65e649691a6b442d6a6bd45ab6f",4,1,3,2,3,"NP","UT",0.419657300909595
"95f625c58b855b7999bf54e61eaeacf4",4,1,2,1,3,"NE","PA",0.28393086494686
"96035835b3d65f8d1a0f74954272e247",4,1,1,2,2,"GL","MI",1.72224953408951
"9603665cfcbca71b4c6fe810a09454a9",4,1,4,3,2,"SC","TX",2.22745369673126
"96137405f3e5029d8e270695a5a2b9f6",4,1,5,1,3,"SE","FL",0.422612988840704
"96193a4daadc511c850a88a6e62becdd",4,1,4,3,3,"SC","AR",0.79493555717031
"961afdf4cbc12e788855743f895fbef5",4,1,3,3,3,"NP","CO",0.391684991373558
"96254c27c8755adf3e3f5a681ce6a666",4,1,4,2,2,"SC","TX",2.38652801832744
"962ad7e7e48a185e8696c513fe84c832",4,1,1,3,3,"GL","WI",0.573669105266674
"962e138b6c01f02ecfc3a999fa791634",4,1,4,3,3,"SC","TX",0.79493555717031
"9636eaddea962f40576173b4809cee83",4,1,4,1,2,"SC","OK",1.45819711880139
"9638d69b07360361e4c293ba5991a108",4,1,5,2,3,"SE","KY",0.691660767788704
"96425cbf21b2d1c831df539c2cef7be8",4,1,4,3,3,"SC","MO",0.79493555717031
"9644f97a6a3324327ae0000d1e753206",4,1,2,2,3,"NE","NY",0.464689551039993
"9646674442dd21afb6574d981606c2de",4,1,1,2,3,"GL","MI",0.61463786878122
"964c0accc71cf2671729eb1fef9dae63",4,1,2,1,3,"NE","PA",0.28393086494686
"9655ed8ca6312b745de93d728024322b",4,1,2,2,2,"NE","VT",1.30208599799073
"965eed1feec10ec4bff38db1964036ea",4,1,6,3,3,"WE","AZ",0.460994283186002
"9661138b2f504c1f6838e0d2eedcaa8d",4,1,4,2,3,"SC","TX",0.851706135456683
"96685aa3504243bf2bccc120dfaaa230",4,1,4,3,1,"SC","TX",13.5610231685064
"966b025e01cf4f6baef786600aef067a",4,1,2,3,3,"NE","NH",0.433715611276098
"966c7c1d0222a1fce0e03f491a1e3f82",4,1,6,3,3,"WE","AZ",0.460994283186002
"966ea4cb2da44a05e4ecf5375e1d7f51",4,1,5,3,3,"SE","NC",0.645558033370445
"9679d3a7c679e5618d043eb7a50f19df",4,1,2,3,3,"NE","NY",0.433715611276098
"96847e560e9696784e1eb5f4e1febe90",4,1,3,1,3,"NP","MN",0.256415622347986
"9687983df6a6d767a41b591190a3b612",4,1,3,3,2,"NP","NE",1.09752315658748
"9688f0f374688fb1c05c4102be28ad24",4,1,4,1,2,"SC","OK",1.45819711880139
"969418b47ace02a08876fb50fb650314",4,1,5,3,3,"SE","SC",0.645558033370445
"96a2b69097bf45c959e9ae295d57c134",4,1,4,3,3,"SC","TX",0.79493555717031
"96a4ea03f40805ad1fff8b7ecb08c495",4,1,1,3,3,"GL","WI",0.573669105266674
"96a6146608cdfb61ab72d744f500d0ec",4,1,2,3,3,"NE","NY",0.433715611276098
"96a624c4c98dd4eae56da53c0aa907db",4,1,5,3,3,"SE","FL",0.645558033370445
"96aa0db64f347111fd60e9ff2307134a",4,1,1,3,2,"GL","IL",1.60745277739916
"96b2b9ec829d8fb424fbd7eff8b6968d",4,1,5,2,2,"SE","GA",1.93807198608535
"96b4170c2645d832708432c2b9b3efaf",4,1,3,3,3,"NP","NE",0.391684991373558
"96b4a25d60601ee6c24edb8676f3e7e0",4,1,6,1,2,"WE","ID",0.84562896886712
"96b4e3e1aa2bc70253ffc7633aecf2cc",4,1,6,1,2,"WE","AZ",0.84562896886712
"96b74b0af71550e9e1d6ac6f1000b1b4",4,1,3,1,3,"NP","NE",0.256415622347986
"96c20d2e24ae490c84db7119ca6240ea",4,1,5,1,3,"SE","AL",0.422612988840704
"96cac4dfba6e81b491f7ea7b5a9fc38b",4,1,4,2,2,"SC","MO",2.38652801832744
"96cb0ec66715e56fce732c42947145f5",4,1,2,3,3,"NE","NY",0.433715611276098
"96cec99cfbcd99a56de819f03f73f983",4,1,1,2,3,"GL","OH",0.61463786878122
"96d8d895d208eefc3b3e45e89a856b1b",4,1,1,2,2,"GL","IA",1.72224953408951
"96e12b68545af7ba3d6f74a89e2ddd9e",4,1,1,2,3,"GL","IA",0.61463786878122
"96e5656d104f241e5ed2aca6c02a4152",4,1,1,2,2,"GL","IN",1.72224953408951
"96e9100d394eecc0c188f172494267bb",4,1,4,2,3,"SC","MO",0.851706135456683
"96eaf00152d098e5775ac653932e3d8f",4,1,5,1,3,"SE","AL",0.422612988840704
"96f3570b00b4017b008eb6286bbf06d2",4,1,4,2,3,"SC","TX",0.851706135456683
"96f4a5d87a6fb28fe230293632a04284",4,1,2,3,2,"NE","CT",1.21529529400586
"96f83d54ee8919dfb220760180a93e97",4,1,6,3,3,"WE","OR",0.460994283186002
"97065c91cd4f08744571b762b4def406",4,1,1,2,3,"GL","WI",0.61463786878122
"97071b9a19bf6ea12a12626574e4ce98",4,1,5,1,3,"SE","FL",0.422612988840704
"970b051fa5869e93be89e0eefddd7059",4,1,3,3,3,"NP","CO",0.391684991373558
"97147006ab5d3ac6bdc2d848cd4cc049",4,1,2,1,3,"NE","PA",0.28393086494686
"971d94f6cd9797dc9099a63231496a5a",4,1,3,3,3,"NP","WY",0.391684991373558
"97234785e2d841f653461981b5dd7156",4,1,5,2,3,"SE","NC",0.691660767788704
"972f422aa0c69f5f90a25eb9dc7c1912",4,1,5,1,3,"SE","TN",0.422612988840704
"97334f0c2bd11b5ab6486315a8f4c48f",4,1,5,2,3,"SE","FL",0.691660767788704
"97345fedd8f74a21b1595133537cb0d8",4,1,5,1,2,"SE","FL",1.18418512769859
"97377090604807f7e9df27205fbe9e14",4,1,4,3,3,"SC","TX",0.79493555717031
"973c0902d454d4dfdd9da947e3c5e76f",4,1,4,3,3,"SC","AR",0.79493555717031
"9747a38b41e68eb806d6079a0edfd4af",4,1,5,3,2,"SE","GA",1.80888955704052
"975063b3c50c3f2b08a71e75c31d6e69",4,1,2,2,3,"NE","PA",0.464689551039993
"9755518d7e0be4e3374d97160f65c2dd",4,1,2,2,2,"NE","NJ",1.30208599799073
"975d65d60b9ad538cd7bf8beae56039e",4,1,2,3,2,"NE","NY",1.21529529400586
"9773c345eaf093209f0550a166dc95f0",4,1,2,3,3,"NE","MD",0.433715611276098
"977b12addf7f0da35056dde9d5fb781b",4,1,5,2,3,"SE","FL",0.691660767788704
"97812a897e9cc497159e85c4dfe11fa6",4,1,1,3,3,"GL","WI",0.573669105266674
"978d40422dce1e30248ff430249627a3",4,1,6,3,3,"WE","WA",0.460994283186002
"978e908f5420e25367bae552aa7b82f1",4,1,5,1,3,"SE","NC",0.422612988840704
"978f6ee2b3671f39eb2796bae1c77e56",4,1,6,1,3,"WE","CA",0.301788780845235
"979d605a732ed17903a1c2615dfe1d15",4,1,4,3,3,"SC","TX",0.79493555717031
"979da2bcc99603d983fd82897cd95fba",4,1,4,3,3,"SC","TX",0.79493555717031
"97b856493bed8dac10458927f40883d3",4,1,2,3,3,"NE","WV",0.433715611276098
"97c41ce5d164ddb1bd53aeea9568484c",4,1,4,3,3,"SC","LA",0.79493555717031
"97cdbe8a6cd9bdf08e239a05c20ff319",4,1,4,3,3,"SC","MO",0.79493555717031
"97cf3e9971902f2cf82beaf93cf05e45",4,1,6,2,3,"WE","AZ",0.493916338070979
"97cfc188e11dce03830521dd310ee553",4,1,5,3,3,"SE","MS",0.645558033370445
"97d4c96d4322ac319588139394b3dc40",4,1,2,3,3,"NE","NJ",0.433715611276098
"97d9f55deff434a947974e90302852b6",4,1,1,2,3,"GL","IN",0.61463786878122
"97dba3c33f635371d332a164e3695564",4,1,5,3,2,"SE","TN",1.80888955704052
"97dcaf06b00c388fbf2eb16c6cdd8b58",4,1,2,3,1,"NE","NH",7.39887327973424
"97de9515fe7b799580a0f6f852533195",4,1,5,2,2,"SE","KY",1.93807198608535
"97df9cd9e493170cb1d9ba2a04a3e64a",4,1,3,1,3,"NP","KS",0.256415622347986
"97eacd882d2ce631f9e900e6e5fc14a8",4,1,1,2,3,"GL","IL",0.61463786878122
"97ec76f238e587e520b69279e11b228e",4,1,1,1,3,"GL","MI",0.375551077749814
"97f78b3736f49b3f7db656e56e656995",4,1,2,2,3,"NE","NY",0.464689551039993
"980747fe924eee7aa59e900e0490af13",4,1,2,3,3,"NE","PA",0.433715611276098
"980c3df1c5f4f53a51cc6ede4e983c0b",4,1,2,1,3,"NE","NH",0.28393086494686
"980e5de18ac8508cac4b9a186717cc6d",4,1,2,3,3,"NE","PA",0.433715611276098
"9812f4dcd7c53b3708c541407c555e78",4,1,4,3,3,"SC","TX",0.79493555717031
"9813e5d2ae89b3276d7befa31776a4be",4,1,1,1,2,"GL","OH",1.05231503220583
"9818fcf9c61b09bc830aea824a0aab47",4,1,5,3,3,"SE","TN",0.645558033370445
"98197bc02407ac4960ac81e1497defab",4,1,6,3,3,"WE","ID",0.460994283186002
"9824c6c41edd7839ba197fa61650b8ae",4,1,3,1,3,"NP","NE",0.256415622347986
"9829d2cafd8777d7f7acc58e6e7ecf7c",4,1,2,1,2,"NE","NH",0.795590094111857
"983302d1918a64850bd921c4931b592c",4,1,4,3,3,"SC","LA",0.79493555717031
"9833e70105eece07ba37d7ce61c3d753",4,1,5,2,2,"SE","MS",1.93807198608535
"983f2044c443e946da9a69f7b3306771",4,1,2,3,2,"NE","DE",1.21529529400586
"983f85d868acdc19ac794399f4e687cf",4,1,2,2,3,"NE","NY",0.464689551039993
"98400ce2d4dd06d92a3a53db3d5f3cd1",4,1,1,1,3,"GL","WI",0.375551077749814
"9841afe601d604aca2847cdbbef08ecd",4,1,2,1,2,"NE","VA",0.795590094111857
"9844b000d0473da35602446d916acbdd",4,1,1,3,2,"","",1.60745277739916
"984c0d3a671498699336280b3578bdd7",4,1,3,3,3,"NP","SD",0.391684991373558
"984d67adb20e99f2103de3fac540061f",4,1,2,2,3,"NE","CT",0.464689551039993
"9856985470815d5d27ea98c15201044e",4,1,5,1,,"SE","KY",0.822172768095045
"9859494b458bd9b32892ca32ee189872",4,1,1,1,3,"GL","WI",0.375551077749814
"985e6cb4eb94aedc2833fed6896d5f5a",4,1,5,2,2,"SE","AL",1.93807198608535
"9867a1bf84a51cfad667d16d4cd60d45",4,1,1,2,3,"GL","WI",0.61463786878122
"9867a8017a6397d1463f4a101336d5be",4,1,5,3,2,"SE","FL",1.80888955704052
"986f1944ded0fa3723634caad25820cf",4,1,4,1,3,"SC","TX",0.520402619726543
"98756bb7b88a6fc882e0f8239203ec1b",4,1,2,2,2,"NE","NJ",1.30208599799073
"987d5a0a9f6babb1b1b6ae61db4c8eda",4,1,5,2,3,"SE","TN",0.691660767788704
"987d826989d51f831b44760b778621c2",4,1,1,3,1,"GL","MI",9.78637822576473
"987db0b85a61f7aa9d3d78c9d31817c2",4,1,4,2,3,"SC","TX",0.851706135456683
"988c1d17c82b9165e341799fdc4841a5",4,1,2,1,3,"NE","MD",0.28393086494686
"988e5fb5fa063bfb457f360e4fa0686f",4,1,2,3,3,"NE","VT",0.433715611276098
"98951090e929c244cc18b0bf5275808e",4,1,2,1,2,"NE","ME",0.795590094111857
"98965d4ad3b87a15a0d416e15f7a15cd",4,1,2,3,2,"NE","PA",1.21529529400586
"98a25c5de8239fbfdeb0e2c6719f5bf1",4,1,2,2,3,"NE","NY",0.464689551039993
"98aa02b496f3554ddfe6c80586602a37",4,1,3,3,3,"NP","CO",0.391684991373558
"98aa7059e840eee80b133959f8e55c30",4,1,5,3,3,"SE","FL",0.645558033370445
"98ace14ea72904b19204fe773723b89d",4,1,6,1,1,"WE","WA",5.14829738350818
"98b26f27aff5636aec441f79ca22cc27",4,1,2,3,3,"NE","NJ",0.433715611276098
"98b5eb7e2f838099568e57b339b79883",4,1,5,2,3,"SE","TN",0.691660767788704
"98ba03a40c8b258e1eb794a46761b846",4,1,4,1,3,"SC","LA",0.520402619726543
"98bb95d114d7269b01d02739a3c32590",4,1,5,2,3,"SE","FL",0.691660767788704
"98bdc59c92c3f81f1a9fb1581276b89c",4,1,1,,3,"GL","WI",0.548445230727835
"98c1c2a8c50a37bd3633289a49f3c54d",4,1,4,1,3,"SC","TX",0.520402619726543
"98c935c01919ed301a4f1135cacf6fbb",4,1,3,3,3,"NP","CO",0.391684991373558
"98d3b53cce739e56dee4ba74120bad7c",4,1,2,2,2,"NE","ME",1.30208599799073
"98d7e5e782a70a5be45572f9286390ba",4,1,3,3,2,"NP","KS",1.09752315658748
"98dbaa4b879482337638e129a5cd58a9",4,1,1,3,3,"GL","MI",0.573669105266674
"98e40ce879203e5de531af3458ae1df9",4,1,2,2,3,"NE","PA",0.464689551039993
"98e7869622fe297f626ed51829d518f0",4,1,4,3,3,"SC","OK",0.79493555717031
"98ee3cdf3f3f87babccd50745c43cad6",4,1,2,3,2,"NE","NY",1.21529529400586
"98ee9679da708798366173607bc6c718",4,1,5,2,3,"SE","SC",0.691660767788704
"98f24de0651dc92e61090870985597b3",4,1,2,3,3,"NE","VA",0.433715611276098
"98f562ed002b9743af9e31ce26a1f2f2",4,1,3,2,3,"NP","KS",0.419657300909595
"98f96a8a763293224bf892d397b22aeb",4,1,1,3,1,"GL","MI",9.78637822576473
"99000475b6f278808a1e0e133ee0ccad",4,1,1,2,3,"GL","OH",0.61463786878122
"990131d91e05e9d6a74b13db258a082e",4,1,3,1,3,"NP","MT",0.256415622347986
"99067ec57990b0dbc6299f2da856a2ce",4,1,4,3,3,"SC","TX",0.79493555717031
"9906a69b7c64e7c26fb99bd5959e6963",4,1,5,3,2,"SE","MS",1.80888955704052
"990ea1d93b5833733aaa7971b6709779",4,1,1,2,3,"GL","OH",0.61463786878122
"99110fdc47813be1543e0e654b7178ed",4,1,3,3,3,"NP","CO",0.391684991373558
"991e47f1ff16b3f38d5f9c598dceb1d5",4,1,2,2,3,"NE","PA",0.464689551039993
"991f97a88ce0777077e8e724d4e4d2ed",4,1,1,3,2,"GL","WI",1.60745277739916
"99333151e19b1ea0ff98f3edc8b7341c",4,1,1,1,3,"GL","MI",0.375551077749814
"99379f675a691cd341e6c1c7cd3e08d0",4,1,2,2,3,"NE","PA",0.464689551039993
"99419b262d136d0cd3f31b23b6b5328e",4,1,2,2,3,"NE","VA",0.464689551039993
"99443adbcd43fdb964f9e047f90e4b82",4,1,5,1,2,"SE","KY",1.18418512769859
"99444d3934ea4a062ba0aa993fa3a3ca",4,1,1,1,3,"GL","WI",0.375551077749814
"994e5aded2983484f9291792348d667f",4,1,2,3,2,"NE","PA",1.21529529400586
"995334fcbf86a4e491de9a028975f9ae",4,1,1,2,3,"GL","MI",0.61463786878122
"9955786f5c7e5bab0ab61a04ddf33aa8",4,1,2,2,3,"NE","PA",0.464689551039993
"9956d0a78f0f8359f05ed7a63c8c29b0",4,1,2,2,3,"NE","NY",0.464689551039993
"995bcab3757d0824a03f4d0770f467a2",4,1,1,3,3,"GL","MI",0.573669105266674
"996b3c4abb8cbc4af530b6b4838c6b29",4,1,1,2,3,"GL","MI",0.61463786878122
"996b4035d1442f5864cb2bcb15360728",4,1,2,1,2,"NE","NY",0.795590094111857
"996b85db2af7a8a4b4552c234d29a4c5",4,1,5,1,3,"SE","FL",0.422612988840704
"996c4ab8df68de95696e168d27570739",4,1,2,2,3,"NE","MD",0.464689551039993
"997ae61106d4422763dbade270d7aa25",4,1,2,3,2,"NE","PA",1.21529529400586
"997e866b0990d9194736467d3fb968d0",4,1,1,1,2,"GL","WI",1.05231503220583
"9985f792ceb73039113e48cd1ff2b5c3",4,1,1,3,3,"GL","IN",0.573669105266674
"99906f4a5820f879eac77fa102dc3891",4,1,1,3,3,"GL","WI",0.573669105266674
"9991a2db85361e7a2f769722b7142835",4,1,2,3,2,"NE","MA",1.21529529400586
"9991b99850073d3179ba60f33b9a7a56",4,1,5,3,3,"SE","TN",0.645558033370445
"9992968393f23ff1d4b232289c0be6f6",4,1,2,2,2,"NE","NY",1.30208599799073
"999b13731a62f1ad1460fb218ba7277a",4,1,2,3,3,"NE","MA",0.433715611276098
"999d1c0664bba811fe809c29e34a487c",4,1,3,2,3,"NP","MT",0.419657300909595
"99a46f75e14eb040edfe0ef534963589",4,1,6,2,3,"WE","OR",0.493916338070979
"99a733405c8d34bacbc90c602c545192",4,1,4,1,3,"SC","AR",0.520402619726543
"99a73e02052e3ca3c89cc4e387f1f0f4",4,1,6,3,3,"WE","AZ",0.460994283186002
"99ad24d3a21e694e8d33c5237619f2cc",4,1,3,3,3,"NP","CO",0.391684991373558
"99b3c7c482b231a814e648fc467f6cf1",4,1,1,2,2,"GL","MI",1.72224953408951
"99b46a1a04c782dde8c8d020620ca80b",4,1,6,1,3,"WE","AZ",0.301788780845235
"99b4c8db951a08c3f21e587b2285cf3c",4,1,2,3,3,"NE","MA",0.433715611276098
"99b51723062b5c4d269de45d927d9bb7",4,1,4,3,2,"SC","MO",2.22745369673126
"99bbd64c90d3f21884203d854193e3c5",4,1,6,1,3,"WE","OR",0.301788780845235
"99bf1691229596bf4a6735be774361b3",4,1,2,1,3,"NE","MA",0.28393086494686
"99c434e2779289362b8c7c245892e192",4,1,6,3,3,"WE","NV",0.460994283186002
"99c46dc633aebd82482249435848d503",4,1,5,3,2,"SE","TN",1.80888955704052
"99cd49aaa19dacc072a543c5723bc65c",4,1,6,2,3,"WE","ID",0.493916338070979
"99d15ed9a281e36591cfb2b953316335",4,1,5,3,3,"SE","AL",0.645558033370445
"99d998989c7c5295728c518ff5e28edd",4,1,1,3,3,"GL","WI",0.573669105266674
"99dcea084e05ead04df78d27c4b209d3",4,1,6,2,2,"WE","ID",1.38398108272878
"99e16702254a11da828d0d05105f172a",4,1,5,1,3,"SE","FL",0.422612988840704
"99e640600a4ea85291096a6a53f8814d",4,1,2,1,3,"NE","NY",0.28393086494686
"99f2ab28796581433e229003ce4b2bd3",4,1,4,3,3,"SC","TX",0.79493555717031
"99fd41a8b77d9789a2a5870e75130e08",4,1,2,1,2,"NE","NH",0.795590094111857
"9a0edddce906b9ff3c3574056ce91283",4,1,5,1,1,"SE","MS",7.20947060587034
"9a24ef92447d88453edf9318e0554fd7",4,1,2,3,3,"NE","PA",0.433715611276098
"9a28aae04a1754f1b800f4bdf2996170",4,1,2,1,3,"NE","PA",0.28393086494686
"9a299af489c4c566391995984b26a486",4,1,6,2,3,"WE","CA",0.493916338070979
"9a2b02a9321b7447cc976cc406c026a7",4,1,2,3,3,"NE","NJ",0.433715611276098
"9a3902bd6027d269589de67edbf5d1c4",4,1,4,2,3,"SC","MO",0.851706135456683
"9a3b0266158d2b54097c0168d399412d",4,1,1,3,3,"GL","IL",0.573669105266674
"9a3f8a52917c0cc4f2829bb499d41973",4,1,2,2,3,"NE","NJ",0.464689551039993
"9a44c2f98caf1aa196618529b2c9e3f9",4,1,5,2,2,"SE","KY",1.93807198608535
"9a48c5efde942a7edc85ba3fd28a4946",4,1,4,3,3,"SC","TX",0.79493555717031
"9a4b603d08df12a0ae2628ef59dce0da",4,1,5,3,3,"SE","AL",0.645558033370445
"9a4b7c08a4a07efd816b7a962b5f0b32",4,1,6,2,3,"WE","ID",0.493916338070979
"9a540c7089738288e3f7e377b43931a5",4,1,6,2,3,"WE","CA",0.493916338070979
"9a580beea0dd9e29b19ebc6781524d7f",4,1,3,2,3,"NP","NE",0.419657300909595
"9a588ea2c7aa75129c0e5ca87b639834",4,1,3,2,2,"NP","CO",1.1759031255298
"9a5aa1d34b4c4bedb083a30f2a9aeb49",4,1,4,3,2,"SC","AR",2.22745369673126
"9a5c24654a7f68d730394f410b9408d6",4,1,6,3,3,"WE","WA",0.460994283186002
"9a6a0a8422152eef762dd62a04250f8d",4,1,5,1,3,"SE","FL",0.422612988840704
"9a707055a64e7124fc25061ba7142395",4,1,1,3,3,"GL","MI",0.573669105266674
"9a78b76a99d56c1dfe007c71445faffc",4,1,1,3,2,"GL","IN",1.60745277739916
"9a7e83710cc81a27e8e04db4148a62dd",4,1,6,3,2,"WE","AZ",1.29173165169494
"9a83234f9a470c3dbeba51c54d1077d8",4,1,6,1,3,"WE","AZ",0.301788780845235
"9a8a1826c820d43beef3da72e81f87fe",4,1,2,3,3,"NE","PA",0.433715611276098
"9a8a9374d009e06152ef0c060abbe7b7",4,1,4,2,3,"SC","TX",0.851706135456683
"9a8d212bfdeb50615cd402d93d41f639",4,1,1,3,3,"GL","IN",0.573669105266674
"9a8fd60f583a990f75567da507f9b832",4,1,5,2,3,"SE","FL",0.691660767788704
"9a92d20288b4a1171e802f6c85d058a3",4,1,1,1,3,"GL","IA",0.375551077749814
"9aa0d57a7ab12db4a4fb6049ed5b7479",4,1,6,3,3,"WE","OR",0.460994283186002
"9aa12390e7266616beffb1cc3a3f7b21",4,1,2,3,3,"NE","NY",0.433715611276098
"9aa44d97046f8ca9592bd64f5a60196b",4,1,3,1,1,"NP","UT",4.37426425835804
"9aa53da76038b394572cc1411331c7a6",4,1,2,2,3,"NE","MD",0.464689551039993
"9aa63a98158e8cac432a7bf2d654c385",4,1,6,2,3,"WE","CA",0.493916338070979
"9aa72f398070c7406b75b220a77d8528",4,1,5,3,1,"SE","NC",11.0127511194929
"9aad8890dcd4bf39a088fcacb6c9eacc",4,1,6,3,3,"WE","CA",0.460994283186002
"9ab1802c15f44ad20a6e42181ecafd76",4,1,3,3,3,"NP","CO",0.391684991373558
"9ab2af6885632bae7bda988405dd3758",4,1,1,3,3,"GL","WI",0.573669105266674
"9abf121c2eccbb318b189a025f83613e",4,1,1,1,3,"GL","IN",0.375551077749814
"9ac9702a3b469be16794a4b250351891",4,1,1,2,3,"GL","IA",0.61463786878122
"9aca8aaecaa5d912639f6cf507581a8b",4,1,2,1,3,"NE","NJ",0.28393086494686
"9ad2d648673ebddbc56069a1b08d4d54",4,1,2,1,3,"NE","MA",0.28393086494686
"9ada02ec82974bb721a5898f4dcb1e55",4,1,4,3,3,"SC","OK",0.79493555717031
"9adb3e024203c6adb03b522047f09e5f",4,1,4,2,,"SC","TX",1.65695236417805
"9adc2acede1a9388267c4d2a948b621c",4,1,3,3,2,"NP","CO",1.09752315658748
"9ae0025150e54a7a6f49c25bf683067f",4,1,5,3,2,"SE","KY",1.80888955704052
"9ae5611d1ec35896b9dd18349e3a0143",4,1,2,2,3,"NE","PA",0.464689551039993
"9ae610dbb0e7b773e7ee8afd27fff7cf",4,1,3,3,3,"NP","MN",0.391684991373558
"9aeb1528180bc99233a27c8ddd9ff657",4,1,1,3,2,"GL","MI",1.60745277739916
"9af2b973653054dc1695e8e5b1d4d27d",4,1,2,2,3,"NE","MA",0.464689551039993
"9af62f8c4cebc7adef27faf27f8d0f83",4,1,3,3,1,"NP","KS",6.68186143500818
"9af6dce54c85ff4ff0088e898a2fb4c7",4,1,1,2,2,"GL","WI",1.72224953408951
"9afaddc219a070d590b2180c3dfcf623",4,1,5,3,2,"SE","TN",1.80888955704052
"9afec053da04413c5604136d1ee8262a",4,1,6,2,3,"WE","OR",0.493916338070979
"9b03add8a8b77b829f70a2d183ea8d81",4,1,1,1,1,"GL","MI",6.40662858817328
"9b07615845d9133e71d10ee17750476a",4,1,5,2,3,"SE","NC",0.691660767788704
"9b08d4a9e5e3ff12a31efb10846d6e56",4,1,2,3,2,"NE","PA",1.21529529400586
"9b0a578fd78a040994af0257a707b9b3",4,1,2,3,1,"NE","PA",7.39887327973424
"9b1a4632e2e9780bedcb60e8f5f2a06a",4,1,2,1,3,"NE","NY",0.28393086494686
"9b28df4d4485504d658432bb0f4f2a0f",4,1,2,1,2,"NE","PA",0.795590094111857
"9b402ade108910f22f80b32457c3d3e0",4,1,6,3,3,"WE","AZ",0.460994283186002
"9b48e067e3bbcc1c1258c9bcdd1db7f1",4,1,6,2,2,"WE","ID",1.38398108272878
"9b4aea5ef30ef694cc8a7576f0cb9d58",4,1,2,3,2,"NE","NY",1.21529529400586
"9b575b23eff9d1c4c5a7217346f82583",4,1,2,2,3,"NE","VA",0.464689551039993
"9b61cc77cfe957db5e2aca0eef350467",4,1,2,2,2,"NE","NY",1.30208599799073
"9b65fcfabe2766eecc7356e403efff96",4,1,1,3,3,"GL","MI",0.573669105266674
"9b70a7c8ae63648a9f6a2f646abab2e5",4,1,5,1,2,"SE","KY",1.18418512769859
"9b748eedc774b9497de056102f1718d3",4,1,1,3,3,"GL","OH",0.573669105266674
"9b755a82b74bf7291a3918b0b78e0d0b",4,1,6,3,3,"WE","CA",0.460994283186002
"9b79bb72e4dd1741a22ec8dd01168b3c",4,1,6,2,3,"WE","WA",0.493916338070979
"9b86f4f250c20c87d8cd83a727b51b7a",4,1,3,2,2,"NP","CO",1.1759031255298
"9b8da63e70f94594ab94acd0841ab7f6",4,1,6,2,3,"WE","NV",0.493916338070979
"9b8f86f0528b25ef0ed3b11d6a49d96c",4,1,1,2,3,"GL","IL",0.61463786878122
"9b96f4e83a41d0fd5e1a7bac2ae9a265",4,1,1,2,3,"GL","IA",0.61463786878122
"9b996cd991c57e919b6c3fea51d37b2d",4,1,6,1,3,"WE","CA",0.301788780845235
"9b9da76bf8096f0e22f3d6b3fba1e8a6",4,1,6,1,2,"WE","OR",0.84562896886712
"9ba07a4870bd1a50992580011efdd7c4",4,1,2,3,2,"NE","NJ",1.21529529400586
"9bb03566c133985b0826dc884dd2167c",4,1,3,3,2,"NP","WY",1.09752315658748
"9bb12348ea15bf5f8080587c2da40d80",4,1,5,1,3,"SE","FL",0.422612988840704
"9bb2166bfe5f2ba25eedc5c182084ad5",4,1,5,2,2,"SE","TN",1.93807198608535
